ProcessorID,ProcessorType,ProcessorSpeed,ProcessorQty,ProcessorValue
820,Core2Duo,3.13,4,0
821,Core2Duo,3.14,1,0
822,Core2Duo,3.14,2,0
823,Core2Duo,3.14,3,0
824,Core2Duo,3.14,4,0
825,Core2Duo,3.15,1,0
826,Core2Duo,3.15,2,0
827,Core2Duo,3.15,3,0
828,Core2Duo,3.15,4,0
829,Core2Duo,3.16,1,0
830,Core2Duo,3.16,2,0
831,Core2Duo,3.16,3,0
832,Core2Duo,3.16,4,0
833,Core2Duo,3.17,1,0
834,Core2Duo,3.17,2,0
835,Core2Duo,3.17,3,0
836,Core2Duo,3.17,4,0
837,Core2Duo,3.18,1,0
838,Core2Duo,3.18,2,0
839,Core2Duo,3.18,3,0
840,Core2Duo,3.18,4,0
841,Core2Duo,3.19,1,0
842,Core2Duo,3.19,2,0
843,Core2Duo,3.19,3,0
844,Core2Duo,3.19,4,0
845,Core2Duo,3.2,1,0
846,Core2Duo,3.2,2,0
847,Core2Duo,3.2,3,0
848,Core2Duo,3.2,4,0
849,Core2Duo,3.21,1,0
850,Core2Duo,3.21,2,0
851,Core2Duo,3.21,3,0
852,Core2Duo,3.21,4,0
853,Core2Duo,3.22,1,0
854,Core2Duo,3.22,2,0
855,Core2Duo,3.22,3,0
856,Core2Duo,3.22,4,0
857,Core2Duo,3.23,1,0
858,Core2Duo,3.23,2,0
859,Core2Duo,3.23,3,0
860,Core2Duo,3.23,4,0
861,Core2Duo,3.24,1,0
862,Core2Duo,3.24,2,0
863,Core2Duo,3.24,3,0
864,Core2Duo,3.24,4,0
865,Core2Duo,3.25,1,0
866,Core2Duo,3.25,2,0
867,Core2Duo,3.25,3,0
868,Core2Duo,3.25,4,0
869,Core2Duo,3.26,1,0
870,Core2Duo,3.26,2,0
871,Core2Duo,3.26,3,0
872,Core2Duo,3.26,4,0
873,Core2Duo,3.27,1,0
874,Core2Duo,3.27,2,0
875,Core2Duo,3.27,3,0
876,Core2Duo,3.27,4,0
877,Core2Duo,3.28,1,0
878,Core2Duo,3.28,2,0
879,Core2Duo,3.28,3,0
880,Core2Duo,3.28,4,0
881,Core2Duo,3.29,1,0
882,Core2Duo,3.29,2,0
883,Core2Duo,3.29,3,0
884,Core2Duo,3.29,4,0
885,Core2Duo,3.3,1,0
886,Core2Duo,3.3,2,0
887,Core2Duo,3.3,3,0
888,Core2Duo,3.3,4,0
889,Core2Duo,3.31,1,0
890,Core2Duo,3.31,2,0
891,Core2Duo,3.31,3,0
892,Core2Duo,3.31,4,0
893,Core2Duo,3.32,1,0
894,Core2Duo,3.32,2,0
895,Core2Duo,3.32,3,0
896,Core2Duo,3.32,4,0
897,Core2Duo,3.33,1,0
898,Core2Duo,3.33,2,0
899,Core2Duo,3.33,3,0
900,Core2Duo,3.33,4,0
901,Core2Duo,3.34,1,0
902,Core2Duo,3.34,2,0
903,Core2Duo,3.34,3,0
904,Core2Duo,3.34,4,0
905,Core2Duo,3.35,1,0
906,Core2Duo,3.35,2,0
907,Core2Duo,3.35,3,0
908,Core2Duo,3.35,4,0
909,Core2Duo,3.36,1,0
910,Core2Duo,3.36,2,0
911,Core2Duo,3.36,3,0
912,Core2Duo,3.36,4,0
913,Core2Duo,3.37,1,0
914,Core2Duo,3.37,2,0
915,Core2Duo,3.37,3,0
916,Core2Duo,3.37,4,0
917,Core2Duo,3.38,1,0
918,Core2Duo,3.38,2,0
919,Core2Duo,3.38,3,0
920,Core2Duo,3.38,4,0
921,Core2Duo,3.39,1,0
922,Core2Duo,3.39,2,0
923,Core2Duo,3.39,3,0
924,Core2Duo,3.39,4,0
925,Core2Duo,3.4,1,0
926,Core2Duo,3.4,2,0
927,Core2Duo,3.4,3,0
928,Core2Duo,3.4,4,0
929,Core2Duo,3.41,1,0
930,Core2Duo,3.41,2,0
931,Core2Duo,3.41,3,0
932,Core2Duo,3.41,4,0
933,Core2Duo,3.42,1,0
934,Core2Duo,3.42,2,0
935,Core2Duo,3.42,3,0
936,Core2Duo,3.42,4,0
937,Core2Duo,3.43,1,0
938,Core2Duo,3.43,2,0
939,Core2Duo,3.43,3,0
940,Core2Duo,3.43,4,0
941,Core2Duo,3.44,1,0
942,Core2Duo,3.44,2,0
943,Core2Duo,3.44,3,0
944,Core2Duo,3.44,4,0
945,Core2Duo,3.45,1,0
946,Core2Duo,3.45,2,0
947,Core2Duo,3.45,3,0
948,Core2Duo,3.45,4,0
949,Core2Duo,3.46,1,0
950,Core2Duo,3.46,2,0
951,Core2Duo,3.46,3,0
952,Core2Duo,3.46,4,0
953,Core2Duo,3.47,1,0
954,Core2Duo,3.47,2,0
955,Core2Duo,3.47,3,0
956,Core2Duo,3.47,4,0
957,Core2Duo,3.48,1,0
958,Core2Duo,3.48,2,0
959,Core2Duo,3.48,3,0
960,Core2Duo,3.48,4,0
961,Core2Duo,3.49,1,0
962,Core2Duo,3.49,2,0
963,Core2Duo,3.49,3,0
964,Core2Duo,3.49,4,0
965,Core2Duo,3.5,1,0
966,Core2Duo,3.5,2,0
967,Core2Duo,3.5,3,0
968,Core2Duo,3.5,4,0
969,Core2Duo,3.51,1,0
970,Core2Duo,3.51,2,0
971,Core2Duo,3.51,3,0
972,Core2Duo,3.51,4,0
973,Core2Duo,3.52,1,0
974,Core2Duo,3.52,2,0
975,Core2Duo,3.52,3,0
976,Core2Duo,3.52,4,0
977,Core2Duo,3.53,1,0
978,Core2Duo,3.53,2,0
979,Core2Duo,3.53,3,0
980,Core2Duo,3.53,4,0
981,Core2Duo,3.54,1,0
982,Core2Duo,3.54,2,0
983,Core2Duo,3.54,3,0
984,Core2Duo,3.54,4,0
985,Core2Duo,3.55,1,0
986,Core2Duo,3.55,2,0
987,Core2Duo,3.55,3,0
988,Core2Duo,3.55,4,0
989,Core2Duo,3.56,1,0
990,Core2Duo,3.56,2,0
991,Core2Duo,3.56,3,0
992,Core2Duo,3.56,4,0
993,Core2Duo,3.57,1,0
994,Core2Duo,3.57,2,0
995,Core2Duo,3.57,3,0
996,Core2Duo,3.57,4,0
997,Core2Duo,3.58,1,0
998,Core2Duo,3.58,2,0
999,Core2Duo,3.58,3,0
1000,Core2Duo,3.58,4,0
1001,Core2Duo,3.59,1,0
1002,Core2Duo,3.59,2,0
1003,Core2Duo,3.59,3,0
1004,Core2Duo,3.59,4,0
1005,Core2Duo,3.6,1,0
1006,Core2Duo,3.6,2,0
1007,Core2Duo,3.6,3,0
1008,Core2Duo,3.6,4,0
1009,Core2Duo,3.61,1,0
1010,Core2Duo,3.61,2,0
1011,Core2Duo,3.61,3,0
1012,Core2Duo,3.61,4,0
1013,Core2Duo,3.62,1,0
1014,Core2Duo,3.62,2,0
1015,Core2Duo,3.62,3,0
1016,Core2Duo,3.62,4,0
1017,Core2Duo,3.63,1,0
1018,Core2Duo,3.63,2,0
1019,Core2Duo,3.63,3,0
1020,Core2Duo,3.63,4,0
1021,Core2Duo,3.64,1,0
1022,Core2Duo,3.64,2,0
1023,Core2Duo,3.64,3,0
1024,Core2Duo,3.64,4,0
1025,Core2Duo,3.65,1,0
1026,Core2Duo,3.65,2,0
1027,Core2Duo,3.65,3,0
1028,Core2Duo,3.65,4,0
1029,Core2Duo,3.66,1,0
1030,Core2Duo,3.66,2,0
1031,Core2Duo,3.66,3,0
1032,Core2Duo,3.66,4,0
1033,Core2Duo,3.67,1,0
1034,Core2Duo,3.67,2,0
1035,Core2Duo,3.67,3,0
1036,Core2Duo,3.67,4,0
1037,Core2Duo,3.68,1,0
1038,Core2Duo,3.68,2,0
1039,Core2Duo,3.68,3,0
1040,Core2Duo,3.68,4,0
1041,Core2Duo,3.69,1,0
1042,Core2Duo,3.69,2,0
1043,Core2Duo,3.69,3,0
1044,Core2Duo,3.69,4,0
1045,Core2Duo,3.7,1,0
1046,Core2Duo,3.7,2,0
1047,Core2Duo,3.7,3,0
1048,Core2Duo,3.7,4,0
1049,Core2Duo,3.71,1,0
1050,Core2Duo,3.71,2,0
1051,Core2Duo,3.71,3,0
1052,Core2Duo,3.71,4,0
1053,Core2Duo,3.72,1,0
1054,Core2Duo,3.72,2,0
1055,Core2Duo,3.72,3,0
1056,Core2Duo,3.72,4,0
1057,Core2Duo,3.73,1,0
1058,Core2Duo,3.73,2,0
1059,Core2Duo,3.73,3,0
1060,Core2Duo,3.73,4,0
1061,Core2Duo,3.74,1,0
1062,Core2Duo,3.74,2,0
1063,Core2Duo,3.74,3,0
1064,Core2Duo,3.74,4,0
1065,Core2Duo,3.75,1,0
1066,Core2Duo,3.75,2,0
1067,Core2Duo,3.75,3,0
1068,Core2Duo,3.75,4,0
1069,Core2Duo,3.76,1,0
1070,Core2Duo,3.76,2,0
1071,Core2Duo,3.76,3,0
1072,Core2Duo,3.76,4,0
1073,Core2Duo,3.77,1,0
1074,Core2Duo,3.77,2,0
1075,Core2Duo,3.77,3,0
1076,Core2Duo,3.77,4,0
1077,Core2Duo,3.78,1,0
1078,Core2Duo,3.78,2,0
1079,Core2Duo,3.78,3,0
1080,Core2Duo,3.78,4,0
1081,Core2Duo,3.79,1,0
1082,Core2Duo,3.79,2,0
1083,Core2Duo,3.79,3,0
1084,Core2Duo,3.79,4,0
1085,Core2Duo,3.8,1,0
1086,Core2Duo,3.8,2,0
1087,Core2Duo,3.8,3,0
1088,Core2Duo,3.8,4,0
1089,Core2Duo,3.81,1,0
1090,Core2Duo,3.81,2,0
1091,Core2Duo,3.81,3,0
1092,Core2Duo,3.81,4,0
1093,Core2Duo,3.82,1,0
1094,Core2Duo,3.82,2,0
1095,Core2Duo,3.82,3,0
1096,Core2Duo,3.82,4,0
1097,Core2Duo,3.83,1,0
1098,Core2Duo,3.83,2,0
1099,Core2Duo,3.83,3,0
1100,Core2Duo,3.83,4,0
1101,Core2Duo,3.84,1,0
1102,Core2Duo,3.84,2,0
1103,Core2Duo,3.84,3,0
1104,Core2Duo,3.84,4,0
1105,Core2Duo,3.85,1,0
1106,Core2Duo,3.85,2,0
1107,Core2Duo,3.85,3,0
1108,Core2Duo,3.85,4,0
1109,Core2Duo,3.86,1,0
1110,Core2Duo,3.86,2,0
1111,Core2Duo,3.86,3,0
1112,Core2Duo,3.86,4,0
1113,Core2Duo,3.87,1,0
1114,Core2Duo,3.87,2,0
1115,Core2Duo,3.87,3,0
1116,Core2Duo,3.87,4,0
1117,Core2Duo,3.88,1,0
1118,Core2Duo,3.88,2,0
1119,Core2Duo,3.88,3,0
1120,Core2Duo,3.88,4,0
1121,Core2Duo,3.89,1,0
1122,Core2Duo,3.89,2,0
1123,Core2Duo,3.89,3,0
1124,Core2Duo,3.89,4,0
1125,Core2Duo,3.9,1,0
1126,Core2Duo,3.9,2,0
1127,Core2Duo,3.9,3,0
1128,Core2Duo,3.9,4,0
1129,Core2Duo,3.91,1,0
1130,Core2Duo,3.91,2,0
1131,Core2Duo,3.91,3,0
1132,Core2Duo,3.91,4,0
1133,Core2Duo,3.92,1,0
1134,Core2Duo,3.92,2,0
1135,Core2Duo,3.92,3,0
1136,Core2Duo,3.92,4,0
1137,Core2Duo,3.93,1,0
1138,Core2Duo,3.93,2,0
1139,Core2Duo,3.93,3,0
1140,Core2Duo,3.93,4,0
1141,Core2Duo,3.94,1,0
1142,Core2Duo,3.94,2,0
1143,Core2Duo,3.94,3,0
1144,Core2Duo,3.94,4,0
1145,Core2Duo,3.95,1,0
1146,Core2Duo,3.95,2,0
1147,Core2Duo,3.95,3,0
1148,Core2Duo,3.95,4,0
1149,Core2Duo,3.96,1,0
1150,Core2Duo,3.96,2,0
1151,Core2Duo,3.96,3,0
1152,Core2Duo,3.96,4,0
1153,Core2Duo,3.97,1,0
1154,Core2Duo,3.97,2,0
1155,Core2Duo,3.97,3,0
1156,Core2Duo,3.97,4,0
1157,Core2Duo,3.98,1,0
1158,Core2Duo,3.98,2,0
1159,Core2Duo,3.98,3,0
1160,Core2Duo,3.98,4,0
1161,Core2Duo,3.99,1,0
1162,Core2Duo,3.99,2,0
1163,Core2Duo,3.99,3,0
1164,Core2Duo,3.99,4,0
1165,Core2Duo,4,1,0
1166,Core2Duo,4,2,0
1167,Core2Duo,4,3,0
1168,Core2Duo,4,4,0
1169,Core2Duo,4.01,1,0
1170,Core2Duo,4.01,2,0
1171,Core2Duo,4.01,3,0
1172,Core2Duo,4.01,4,0
1173,Core2Duo,4.02,1,0
1174,Core2Duo,4.02,2,0
1175,Core2Duo,4.02,3,0
1176,Core2Duo,4.02,4,0
1177,Core2Duo,4.03,1,0
1178,Core2Duo,4.03,2,0
1179,Core2Duo,4.03,3,0
1180,Core2Duo,4.03,4,0
1181,Core2Duo,4.04,1,0
1182,Core2Duo,4.04,2,0
1183,Core2Duo,4.04,3,0
1184,Core2Duo,4.04,4,0
1185,Core2Duo,4.05,1,0
1186,Core2Duo,4.05,2,0
1187,Core2Duo,4.05,3,0
1188,Core2Duo,4.05,4,0
1189,Core2Duo,4.06,1,0
1190,Core2Duo,4.06,2,0
1191,Core2Duo,4.06,3,0
1192,Core2Duo,4.06,4,0
1193,Core2Duo,4.07,1,0
1194,Core2Duo,4.07,2,0
1195,Core2Duo,4.07,3,0
1196,Core2Duo,4.07,4,0
1197,Core2Duo,4.08,1,0
1198,Core2Duo,4.08,2,0
1199,Core2Duo,4.08,3,0
1200,Core2Duo,4.08,4,0
1201,Core2Duo,4.09,1,0
1202,Core2Duo,4.09,2,0
1203,Core2Duo,4.09,3,0
1204,Core2Duo,4.09,4,0
1205,Core2Duo,4.1,1,0
1206,Core2Duo,4.1,2,0
1207,Core2Duo,4.1,3,0
1208,Core2Duo,4.1,4,0
1209,Core2Duo,4.11,1,0
1210,Core2Duo,4.11,2,0
1211,Core2Duo,4.11,3,0
1212,Core2Duo,4.11,4,0
1213,Core2Duo,4.12,1,0
1214,Core2Duo,4.12,2,0
1215,Core2Duo,4.12,3,0
1216,Core2Duo,4.12,4,0
1217,Core2Duo,4.13,1,0
1218,Core2Duo,4.13,2,0
1219,Core2Duo,4.13,3,0
1220,Core2Duo,4.13,4,0
1221,Core2Duo,4.14,1,0
1222,Core2Duo,4.14,2,0
1223,Core2Duo,4.14,3,0
1224,Core2Duo,4.14,4,0
1225,Core2Duo,4.15,1,0
1226,Core2Duo,4.15,2,0
1227,Core2Duo,4.15,3,0
1228,Core2Duo,4.15,4,0
1229,Core2Duo,4.16,1,0
1230,Core2Duo,4.16,2,0
1231,Core2Duo,4.16,3,0
1232,Core2Duo,4.16,4,0
1233,Core2Duo,4.17,1,0
1234,Core2Duo,4.17,2,0
1235,Core2Duo,4.17,3,0
1236,Core2Duo,4.17,4,0
1237,Core2Duo,4.18,1,0
1238,Core2Duo,4.18,2,0
1239,Core2Duo,4.18,3,0
1240,Core2Duo,4.18,4,0
1241,Core2Duo,4.19,1,0
1242,Core2Duo,4.19,2,0
1243,Core2Duo,4.19,3,0
1244,Core2Duo,4.19,4,0
1245,Core2Duo,4.2,1,0
1246,Core2Duo,4.2,2,0
1247,Core2Duo,4.2,3,0
1248,Core2Duo,4.2,4,0
1249,Core2Duo,4.21,1,0
1250,Core2Duo,4.21,2,0
1251,Core2Duo,4.21,3,0
1252,Core2Duo,4.21,4,0
1253,Core2Duo,4.22,1,0
1254,Core2Duo,4.22,2,0
1255,Core2Duo,4.22,3,0
1256,Core2Duo,4.22,4,0
1257,Core2Duo,4.23,1,0
1258,Core2Duo,4.23,2,0
1259,Core2Duo,4.23,3,0
1260,Core2Duo,4.23,4,0
1261,Core2Duo,4.24,1,0
1262,Core2Duo,4.24,2,0
1263,Core2Duo,4.24,3,0
1264,Core2Duo,4.24,4,0
1265,Core2Duo,4.25,1,0
1266,Core2Duo,4.25,2,0
1267,Core2Duo,4.25,3,0
1268,Core2Duo,4.25,4,0
1269,Core2Duo,4.26,1,0
1270,Core2Duo,4.26,2,0
1271,Core2Duo,4.26,3,0
1272,Core2Duo,4.26,4,0
1273,Core2Duo,4.27,1,0
1274,Core2Duo,4.27,2,0
1275,Core2Duo,4.27,3,0
1276,Core2Duo,4.27,4,0
1277,Core2Duo,4.28,1,0
1278,Core2Duo,4.28,2,0
1279,Core2Duo,4.28,3,0
1280,Core2Duo,4.28,4,0
1281,Core2Duo,4.29,1,0
1282,Core2Duo,4.29,2,0
1283,Core2Duo,4.29,3,0
1284,Core2Duo,4.29,4,0
1285,Core2Duo,4.3,1,0
1286,Core2Duo,4.3,2,0
1287,Core2Duo,4.3,3,0
1288,Core2Duo,4.3,4,0
1289,Core2Duo,4.31,1,0
1290,Core2Duo,4.31,2,0
1291,Core2Duo,4.31,3,0
1292,Core2Duo,4.31,4,0
1293,Core2Duo,4.32,1,0
1294,Core2Duo,4.32,2,0
1295,Core2Duo,4.32,3,0
1296,Core2Duo,4.32,4,0
1297,Core2Duo,4.33,1,0
1298,Core2Duo,4.33,2,0
1299,Core2Duo,4.33,3,0
1300,Core2Duo,4.33,4,0
1301,Core2Duo,4.34,1,0
1302,Core2Duo,4.34,2,0
1303,Core2Duo,4.34,3,0
1304,Core2Duo,4.34,4,0
1305,Core2Duo,4.35,1,0
1306,Core2Duo,4.35,2,0
1307,Core2Duo,4.35,3,0
1308,Core2Duo,4.35,4,0
1309,Core2Duo,4.36,1,0
1310,Core2Duo,4.36,2,0
1311,Core2Duo,4.36,3,0
1312,Core2Duo,4.36,4,0
1313,Core2Duo,4.37,1,0
1314,Core2Duo,4.37,2,0
1315,Core2Duo,4.37,3,0
1316,Core2Duo,4.37,4,0
1317,Core2Duo,4.38,1,0
1318,Core2Duo,4.38,2,0
1319,Core2Duo,4.38,3,0
1320,Core2Duo,4.38,4,0
1321,Core2Duo,4.39,1,0
1322,Core2Duo,4.39,2,0
1323,Core2Duo,4.39,3,0
1324,Core2Duo,4.39,4,0
1325,Core2Duo,4.4,1,0
1326,Core2Duo,4.4,2,0
1327,Core2Duo,4.4,3,0
1328,Core2Duo,4.4,4,0
1329,Core2Duo,4.41,1,0
1330,Core2Duo,4.41,2,0
1331,Core2Duo,4.41,3,0
1332,Core2Duo,4.41,4,0
1333,Core2Duo,4.42,1,0
1334,Core2Duo,4.42,2,0
1335,Core2Duo,4.42,3,0
1336,Core2Duo,4.42,4,0
1337,Core2Duo,4.43,1,0
1338,Core2Duo,4.43,2,0
1339,Core2Duo,4.43,3,0
1340,Core2Duo,4.43,4,0
1341,Core2Duo,4.44,1,0
1342,Core2Duo,4.44,2,0
1343,Core2Duo,4.44,3,0
1344,Core2Duo,4.44,4,0
1345,Core2Duo,4.45,1,0
1346,Core2Duo,4.45,2,0
1347,Core2Duo,4.45,3,0
1348,Core2Duo,4.45,4,0
1349,Core2Duo,4.46,1,0
1350,Core2Duo,4.46,2,0
1351,Core2Duo,4.46,3,0
1352,Core2Duo,4.46,4,0
1353,Core2Duo,4.47,1,0
1354,Core2Duo,4.47,2,0
1355,Core2Duo,4.47,3,0
1356,Core2Duo,4.47,4,0
1357,Core2Duo,4.48,1,0
1358,Core2Duo,4.48,2,0
1359,Core2Duo,4.48,3,0
1360,Core2Duo,4.48,4,0
1361,Core2Duo,4.49,1,0
1362,Core2Duo,4.49,2,0
1363,Core2Duo,4.49,3,0
1364,Core2Duo,4.49,4,0
1365,Core2Duo,4.5,1,0
1366,Core2Duo,4.5,2,0
1367,Core2Duo,4.5,3,0
1368,Core2Duo,4.5,4,0
1369,Core2Duo,4.51,1,0
1370,Core2Duo,4.51,2,0
1371,Core2Duo,4.51,3,0
1372,Core2Duo,4.51,4,0
1373,Core2Duo,4.52,1,0
1374,Core2Duo,4.52,2,0
1375,Core2Duo,4.52,3,0
1376,Core2Duo,4.52,4,0
1377,Core2Duo,4.53,1,0
1378,Core2Duo,4.53,2,0
1379,Core2Duo,4.53,3,0
1380,Core2Duo,4.53,4,0
1381,Core2Duo,4.54,1,0
1382,Core2Duo,4.54,2,0
1383,Core2Duo,4.54,3,0
1384,Core2Duo,4.54,4,0
1385,Core2Duo,4.55,1,0
1386,Core2Duo,4.55,2,0
1387,Core2Duo,4.55,3,0
1388,Core2Duo,4.55,4,0
1389,Core2Duo,4.56,1,0
1390,Core2Duo,4.56,2,0
1391,Core2Duo,4.56,3,0
1392,Core2Duo,4.56,4,0
1393,Core2Duo,4.57,1,0
1394,Core2Duo,4.57,2,0
1395,Core2Duo,4.57,3,0
1396,Core2Duo,4.57,4,0
1397,Core2Duo,4.58,1,0
1398,Core2Duo,4.58,2,0
1399,Core2Duo,4.58,3,0
1400,Core2Duo,4.58,4,0
1401,Core2Duo,4.59,1,0
1402,Core2Duo,4.59,2,0
1403,Core2Duo,4.59,3,0
1404,Core2Duo,4.59,4,0
1405,Core2Duo,4.6,1,0
1406,Core2Duo,4.6,2,0
1407,Core2Duo,4.6,3,0
1408,Core2Duo,4.6,4,0
1409,Core2Duo,4.61,1,0
1410,Core2Duo,4.61,2,0
1411,Core2Duo,4.61,3,0
1412,Core2Duo,4.61,4,0
1413,Core2Duo,4.62,1,0
1414,Core2Duo,4.62,2,0
1415,Core2Duo,4.62,3,0
1416,Core2Duo,4.62,4,0
1417,Core2Duo,4.63,1,0
1418,Core2Duo,4.63,2,0
1419,Core2Duo,4.63,3,0
1420,Core2Duo,4.63,4,0
1421,Core2Duo,4.64,1,0
1422,Core2Duo,4.64,2,0
1423,Core2Duo,4.64,3,0
1424,Core2Duo,4.64,4,0
1425,Core2Duo,4.65,1,0
1426,Core2Duo,4.65,2,0
1427,Core2Duo,4.65,3,0
1428,Core2Duo,4.65,4,0
1429,Core2Duo,4.66,1,0
1430,Core2Duo,4.66,2,0
1431,Core2Duo,4.66,3,0
1432,Core2Duo,4.66,4,0
1433,Core2Duo,4.67,1,0
1434,Core2Duo,4.67,2,0
1435,Core2Duo,4.67,3,0
1436,Core2Duo,4.67,4,0
1437,Core2Duo,4.68,1,0
1438,Core2Duo,4.68,2,0
1439,Core2Duo,4.68,3,0
1440,Core2Duo,4.68,4,0
1441,Core2Duo,4.69,1,0
1442,Core2Duo,4.69,2,0
1443,Core2Duo,4.69,3,0
1444,Core2Duo,4.69,4,0
1445,Core2Duo,4.7,1,0
1446,Core2Duo,4.7,2,0
1447,Core2Duo,4.7,3,0
1448,Core2Duo,4.7,4,0
1449,Core2Duo,4.71,1,0
1450,Core2Duo,4.71,2,0
1451,Core2Duo,4.71,3,0
1452,Core2Duo,4.71,4,0
1453,Core2Duo,4.72,1,0
1454,Core2Duo,4.72,2,0
1455,Core2Duo,4.72,3,0
1456,Core2Duo,4.72,4,0
1457,Core2Duo,4.73,1,0
1458,Core2Duo,4.73,2,0
1459,Core2Duo,4.73,3,0
1460,Core2Duo,4.73,4,0
1461,Core2Duo,4.74,1,0
1462,Core2Duo,4.74,2,0
1463,Core2Duo,4.74,3,0
1464,Core2Duo,4.74,4,0
1465,Core2Duo,4.75,1,0
1466,Core2Duo,4.75,2,0
1467,Core2Duo,4.75,3,0
1468,Core2Duo,4.75,4,0
1469,Core2Duo,4.76,1,0
1470,Core2Duo,4.76,2,0
1471,Core2Duo,4.76,3,0
1472,Core2Duo,4.76,4,0
1473,Core2Duo,4.77,1,0
1474,Core2Duo,4.77,2,0
1475,Core2Duo,4.77,3,0
1476,Core2Duo,4.77,4,0
1477,Core2Duo,4.78,1,0
1478,Core2Duo,4.78,2,0
1479,Core2Duo,4.78,3,0
1480,Core2Duo,4.78,4,0
1481,Core2Duo,4.79,1,0
1482,Core2Duo,4.79,2,0
1483,Core2Duo,4.79,3,0
1484,Core2Duo,4.79,4,0
1485,Core2Duo,4.8,1,0
1486,Core2Duo,4.8,2,0
1487,Core2Duo,4.8,3,0
1488,Core2Duo,4.8,4,0
1489,Core2Duo,4.81,1,0
1490,Core2Duo,4.81,2,0
1491,Core2Duo,4.81,3,0
1492,Core2Duo,4.81,4,0
1493,Core2Duo,4.82,1,0
1494,Core2Duo,4.82,2,0
1495,Core2Duo,4.82,3,0
1496,Core2Duo,4.82,4,0
1497,Core2Duo,4.83,1,0
1498,Core2Duo,4.83,2,0
1499,Core2Duo,4.83,3,0
1500,Core2Duo,4.83,4,0
1501,Core2Duo,4.84,1,0
1502,Core2Duo,4.84,2,0
1503,Core2Duo,4.84,3,0
1504,Core2Duo,4.84,4,0
1505,Core2Duo,4.85,1,0
1506,Core2Duo,4.85,2,0
1507,Core2Duo,4.85,3,0
1508,Core2Duo,4.85,4,0
1509,Core2Duo,4.86,1,0
1510,Core2Duo,4.86,2,0
1511,Core2Duo,4.86,3,0
1512,Core2Duo,4.86,4,0
1513,Core2Duo,4.87,1,0
1514,Core2Duo,4.87,2,0
1515,Core2Duo,4.87,3,0
1516,Core2Duo,4.87,4,0
1517,Core2Duo,4.88,1,0
1518,Core2Duo,4.88,2,0
1519,Core2Duo,4.88,3,0
1520,Core2Duo,4.88,4,0
1521,Core2Duo,4.89,1,0
1522,Core2Duo,4.89,2,0
1523,Core2Duo,4.89,3,0
1524,Core2Duo,4.89,4,0
1525,Core2Duo,4.9,1,0
1526,Core2Duo,4.9,2,0
1527,Core2Duo,4.9,3,0
1528,Core2Duo,4.9,4,0
1529,Core2Duo,4.91,1,0
1530,Core2Duo,4.91,2,0
1531,Core2Duo,4.91,3,0
1532,Core2Duo,4.91,4,0
1533,Core2Duo,4.92,1,0
1534,Core2Duo,4.92,2,0
1535,Core2Duo,4.92,3,0
1536,Core2Duo,4.92,4,0
1537,Core2Duo,4.93,1,0
1538,Core2Duo,4.93,2,0
1539,Core2Duo,4.93,3,0
1540,Core2Duo,4.93,4,0
1541,Core2Duo,4.94,1,0
1542,Core2Duo,4.94,2,0
1543,Core2Duo,4.94,3,0
1544,Core2Duo,4.94,4,0
1545,Core2Duo,4.95,1,0
1546,Core2Duo,4.95,2,0
1547,Core2Duo,4.95,3,0
1548,Core2Duo,4.95,4,0
1549,Core2Duo,4.96,1,0
1550,Core2Duo,4.96,2,0
1551,Core2Duo,4.96,3,0
1552,Core2Duo,4.96,4,0
1553,Core2Duo,4.97,1,0
1554,Core2Duo,4.97,2,0
1555,Core2Duo,4.97,3,0
1556,Core2Duo,4.97,4,0
1557,Core2Duo,4.98,1,0
1558,Core2Duo,4.98,2,0
1559,Core2Duo,4.98,3,0
1560,Core2Duo,4.98,4,0
1561,Core2Duo,4.99,1,0
1562,Core2Duo,4.99,2,0
1563,Core2Duo,4.99,3,0
1564,Core2Duo,4.99,4,0
1565,Core2Duo,5,1,0
1566,Core2Duo,5,2,0
1567,Core2Duo,5,3,0
1568,Core2Duo,5,4,0
1569,3865U,1.0,1,0
1570,3865U,1.0,2,0
1571,3865U,1.0,3,0
1572,3865U,1.0,4,0
1573,3865U,1.1,1,0
1574,3865U,1.1,2,0
1575,3865U,1.1,3,0
1576,3865U,1.1,4,0
1577,3865U,1.11,1,0
1578,3865U,1.11,2,0
1579,3865U,1.11,3,0
1580,3865U,1.11,4,0
1581,3865U,1.12,1,0
1582,3865U,1.12,2,0
1583,3865U,1.12,3,0
1584,3865U,1.12,4,0
1585,3865U,1.13,1,0
1586,3865U,1.13,2,0
1587,3865U,1.13,3,0
1588,3865U,1.13,4,0
1589,3865U,1.14,1,0
1590,3865U,1.14,2,0
1591,3865U,1.14,3,0
1592,3865U,1.14,4,0
1593,3865U,1.15,1,0
1594,3865U,1.15,2,0
1595,3865U,1.15,3,0
1596,3865U,1.15,4,0
1597,3865U,1.16,1,0
1598,3865U,1.16,2,0
1599,3865U,1.16,3,0
1600,3865U,1.16,4,0
1601,3865U,1.17,1,0
1602,3865U,1.17,2,0
1603,3865U,1.17,3,0
1604,3865U,1.17,4,0
1605,3865U,1.18,1,0
1606,3865U,1.18,2,0
1607,3865U,1.18,3,0
1608,3865U,1.18,4,0
1609,3865U,1.19,1,0
1610,3865U,1.19,2,0
1611,3865U,1.19,3,0
1612,3865U,1.19,4,0
